user,hotel,city,rating
user_228,Summit Grand Hotel,New York,3
user_228,Harbor Lodge,Vancouver,3
user_228,Cascade Suites,Toronto,2
user_228,Monarch Lodge,New York,2
user_228,Summit Suites,New York,2
user_228,Coral Suites,Toronto,2
user_228,Monarch Inn,Toronto,3
user_228,Meridian Grand Hotel,Toronto,2
user_228,Cascade Resort,Seattle,1
user_228,Monarch Resort,Vancouver,1
user_228,Cascade Lodge,Vancouver,3
user_229,Lantern Grand Hotel,Vancouver,4
user_229,Ivy Resort,New York,2
user_229,Ivy Inn,Chicago,2
user_229,Vela Lodge,New York,3
user_229,Cascade Inn,Seattle,3
user_229,Aspen Lodge,Austin,3
user_229,Cascade Suites,Toronto,3
user_229,Harbor Grand Hotel,Austin,4
user_230,Regent Grand Hotel,Toronto,5
user_230,Cascade Suites,Toronto,4
user_230,Lantern Grand Hotel,Vancouver,4
user_230,Coral Grand Hotel,New York,4
user_230,Regent Inn,New York,3
user_230,Aspen Grand Hotel,Toronto,3
user_230,Monarch Lodge,New York,4
user_230,Cascade Inn,Seattle,1
user_230,Monarch Suites,New York,4
user_230,Summit Grand Hotel,New York,2
user_230,Meridian Resort,New York,4
user_230,Aspen Lodge,Austin,3
user_230,Coral Resort,Toronto,5
user_230,Vela Suites,Toronto,3
user_230,Ivy Inn,Chicago,2
user_231,Ivy Inn,Chicago,5
user_231,Harbor Lodge,Vancouver,4
user_231,Vela Lodge,New York,4
user_231,Azure Suites,Toronto,4
user_231,Vela Suites,Toronto,5
user_231,Regent Grand Hotel,Toronto,4
user_231,Cascade Grand Hotel,Austin,3
user_231,Monarch Lodge,New York,4
user_232,Regent Grand Hotel,Toronto,2
user_232,Summit Resort,New York,4
user_232,Regent Resort,Toronto,4
user_232,Azure Suites,Toronto,5
user_232,Meridian Suites,Chicago,3
user_232,Vela Inn,Austin,4
user_232,Summit Inn,Toronto,5
user_232,Vela Lodge,New York,3
user_233,Harbor Inn,Seattle,4
user_233,Regent Inn,New York,3
user_233,Cascade Resort,Seattle,4
user_233,Harbor Suites,Austin,4
user_233,Coral Resort,Toronto,5
user_233,Monarch Grand Hotel,Toronto,3
user_234,Vela Inn,Austin,4
user_234,Regent Resort,Toronto,3
user_234,Ivy Inn,Chicago,3
user_234,Coral Lodge,Chicago,4
user_234,Harbor Grand Hotel,Austin,4
user_234,Ivy Resort,New York,3
user_234,Monarch Lodge,New York,5
user_235,Lantern Grand Hotel,Vancouver,5
user_235,Summit Inn,Toronto,5
user_235,Coral Resort,Toronto,5
user_235,Ivy Inn,Chicago,5
user_235,Coral Suites,Toronto,5
user_235,Ivy Lodge,Seattle,5
user_235,Meridian Resort,New York,5
user_236,Cascade Inn,Seattle,3
user_236,Coral Lodge,Chicago,3
user_236,Azure Resort,Seattle,5
user_236,Meridian Suites,Chicago,3
user_236,Lantern Resort,Austin,3
user_236,Aspen Lodge,Austin,4
user_236,Aspen Grand Hotel,Toronto,3
user_236,Azure Lodge,Vancouver,5
user_236,Azure Inn,Vancouver,3
user_237,Harbor Grand Hotel,Austin,4
user_237,Meridian Suites,Chicago,4
user_237,Vela Inn,Austin,5
user_237,Coral Suites,Toronto,5
user_237,Cascade Inn,Seattle,5
user_237,Coral Inn,Chicago,5
user_237,Monarch Lodge,New York,4
user_237,Azure Grand Hotel,Seattle,5
user_237,Azure Lodge,Vancouver,5
user_237,Summit Inn,Toronto,5
user_237,Regent Inn,New York,5
user_237,Cascade Suites,Toronto,5
user_237,Meridian Grand Hotel,Toronto,5
user_237,Harbor Lodge,Vancouver,5
user_237,Meridian Lodge,Chicago,5
user_237,Ivy Lodge,Seattle,5
user_238,Azure Suites,Toronto,2
user_238,Azure Resort,Seattle,1
user_238,Cascade Suites,Toronto,3
user_238,Aspen Grand Hotel,Toronto,3
user_238,Coral Suites,Toronto,1
user_238,Summit Suites,New York,1
user_238,Cascade Lodge,Vancouver,2
user_238,Regent Resort,Toronto,2
user_238,Lantern Inn,Austin,1
user_238,Monarch Resort,Vancouver,2
user_238,Meridian Lodge,Chicago,4
user_238,Meridian Grand Hotel,Toronto,2
user_238,Lantern Resort,Austin,2
user_238,Ivy Resort,New York,4
user_238,Monarch Inn,Toronto,2
user_238,Summit Inn,Toronto,1
user_238,Regent Lodge,New York,3
user_238,Ivy Inn,Chicago,3
user_238,Monarch Suites,New York,2
user_238,Monarch Grand Hotel,Toronto,1
user_239,Coral Lodge,Chicago,5
user_239,Regent Inn,New York,4
user_239,Lantern Grand Hotel,Vancouver,5
user_239,Aspen Inn,New York,5
user_239,Harbor Grand Hotel,Austin,4
user_239,Vela Grand Hotel,Austin,4
user_239,Coral Suites,Toronto,5
user_239,Summit Suites,New York,5
user_239,Ivy Inn,Chicago,5
user_239,Azure Suites,Toronto,5
user_239,Monarch Resort,Vancouver,5
user_239,Cascade Suites,Toronto,5
user_239,Aspen Resort,New York,5
user_239,Summit Inn,Toronto,5
user_239,Meridian Inn,New York,5
user_239,Regent Grand Hotel,Toronto,3
user_240,Monarch Grand Hotel,Toronto,5
user_240,Lantern Grand Hotel,Vancouver,5
user_240,Harbor Inn,Seattle,5
user_240,Regent Lodge,New York,4
user_240,Summit Grand Hotel,New York,4
user_240,Cascade Lodge,Vancouver,5
user_240,Lantern Lodge,Chicago,5
user_240,Monarch Inn,Toronto,5
user_240,Meridian Inn,New York,4
user_240,Harbor Lodge,Vancouver,5
user_240,Azure Inn,Vancouver,5
user_240,Cascade Resort,Seattle,5
user_241,Cascade Suites,Toronto,4
user_241,Lantern Resort,Austin,3
user_241,Cascade Grand Hotel,Austin,3
user_241,Meridian Suites,Chicago,3
user_241,Azure Suites,Toronto,4
user_241,Vela Resort,Chicago,3
user_242,Cascade Inn,Seattle,4
user_242,Regent Resort,Toronto,4
user_242,Regent Grand Hotel,Toronto,1
user_242,Ivy Resort,New York,5
user_242,Ivy Inn,Chicago,5
user_242,Summit Grand Hotel,New York,4
user_242,Vela Resort,Chicago,3
user_242,Lantern Resort,Austin,2
user_242,Summit Suites,New York,3
user_242,Regent Inn,New York,4
user_242,Vela Inn,Austin,2
user_242,Coral Inn,Chicago,3
user_242,Meridian Inn,New York,4
user_242,Azure Inn,Vancouver,4
user_242,Cascade Suites,Toronto,3
user_242,Monarch Grand Hotel,Toronto,4
user_242,Lantern Inn,Austin,3
user_242,Ivy Suites,Vancouver,2
user_243,Monarch Resort,Vancouver,5
user_243,Harbor Inn,Seattle,4
user_243,Lantern Resort,Austin,4
user_243,Vela Suites,Toronto,5
user_243,Meridian Suites,Chicago,4
user_243,Azure Suites,Toronto,5
user_243,Harbor Lodge,Vancouver,4
user_243,Aspen Inn,New York,5
user_243,Summit Suites,New York,5
user_243,Coral Resort,Toronto,5
user_243,Lantern Inn,Austin,5
user_244,Lantern Grand Hotel,Vancouver,4
user_244,Regent Lodge,New York,4
user_244,Lantern Lodge,Chicago,3
user_244,Lantern Resort,Austin,4
user_244,Monarch Resort,Vancouver,4
user_244,Coral Suites,Toronto,2
user_244,Regent Resort,Toronto,4
user_244,Cascade Resort,Seattle,4
user_244,Lantern Inn,Austin,4
user_244,Summit Lodge,Vancouver,3
user_244,Harbor Lodge,Vancouver,1
user_244,Azure Suites,Toronto,3
user_244,Harbor Inn,Seattle,3
user_244,Harbor Grand Hotel,Austin,5
user_244,Azure Lodge,Vancouver,4
user_244,Regent Grand Hotel,Toronto,5
user_245,Meridian Resort,New York,2
user_245,Regent Suites,Vancouver,3
user_245,Vela Inn,Austin,3
user_245,Ivy Inn,Chicago,4
user_245,Meridian Grand Hotel,Toronto,2
user_245,Ivy Suites,Vancouver,2
user_245,Summit Suites,New York,2
user_245,Regent Grand Hotel,Toronto,1
user_245,Coral Grand Hotel,New York,1
user_245,Aspen Lodge,Austin,2
user_245,Meridian Suites,Chicago,1
user_245,Cascade Resort,Seattle,1
user_246,Harbor Resort,Toronto,5
user_246,Meridian Resort,New York,4
user_246,Ivy Suites,Vancouver,4
user_246,Coral Grand Hotel,New York,4
user_246,Aspen Inn,New York,2
user_246,Regent Inn,New York,4
user_246,Regent Grand Hotel,Toronto,4
user_246,Vela Lodge,New York,5
user_246,Harbor Inn,Seattle,5
user_246,Harbor Suites,Austin,5
user_247,Azure Suites,Toronto,4
user_247,Lantern Grand Hotel,Vancouver,5
user_247,Ivy Inn,Chicago,5
user_247,Lantern Resort,Austin,4
user_247,Harbor Lodge,Vancouver,5
user_247,Azure Inn,Vancouver,5
user_247,Vela Lodge,New York,5
user_247,Vela Inn,Austin,3
user_247,Cascade Grand Hotel,Austin,5
user_247,Cascade Resort,Seattle,5
user_247,Meridian Grand Hotel,Toronto,5
user_247,Regent Inn,New York,5
user_247,Coral Inn,Chicago,5
user_247,Meridian Suites,Chicago,4
user_247,Lantern Inn,Austin,5
user_248,Cascade Suites,Toronto,3
user_248,Aspen Lodge,Austin,4
user_248,Cascade Inn,Seattle,3
user_248,Aspen Resort,New York,3
user_248,Lantern Inn,Austin,4
user_248,Summit Inn,Toronto,5
user_248,Azure Resort,Seattle,5
user_248,Azure Inn,Vancouver,1
user_248,Meridian Suites,Chicago,5
user_248,Vela Grand Hotel,Austin,5
user_248,Ivy Resort,New York,2
user_248,Lantern Resort,Austin,5
user_248,Cascade Lodge,Vancouver,3
user_248,Meridian Inn,New York,5
user_248,Aspen Grand Hotel,Toronto,4
user_249,Vela Inn,Austin,5
user_249,Lantern Grand Hotel,Vancouver,5
user_249,Cascade Grand Hotel,Austin,3
user_249,Vela Lodge,New York,5
user_249,Meridian Grand Hotel,Toronto,5
user_249,Azure Inn,Vancouver,5
user_249,Meridian Lodge,Chicago,5
user_249,Lantern Resort,Austin,4
user_249,Coral Suites,Toronto,5
user_249,Meridian Suites,Chicago,4
user_249,Monarch Inn,Toronto,4
user_249,Monarch Resort,Vancouver,5
user_249,Ivy Suites,Vancouver,4
user_249,Summit Suites,New York,5
user_249,Vela Grand Hotel,Austin,5
user_249,Coral Lodge,Chicago,5
user_249,Azure Resort,Seattle,5
user_249,Cascade Inn,Seattle,5
user_249,Meridian Inn,New York,3
user_249,Summit Inn,Toronto,4
user_250,Summit Suites,New York,4
user_250,Summit Inn,Toronto,5
user_250,Monarch Lodge,New York,3
user_250,Regent Inn,New York,2
user_250,Cascade Grand Hotel,Austin,4
user_250,Vela Inn,Austin,4
user_250,Vela Grand Hotel,Austin,4
user_250,Azure Suites,Toronto,4
user_250,Cascade Resort,Seattle,3
user_250,Ivy Inn,Chicago,2
user_250,Azure Lodge,Vancouver,5
user_250,Meridian Resort,New York,3
user_250,Coral Inn,Chicago,3
user_250,Azure Resort,Seattle,4
user_250,Vela Resort,Chicago,4
user_250,Cascade Suites,Toronto,4
user_250,Coral Lodge,Chicago,3
user_250,Vela Lodge,New York,3
user_250,Cascade Inn,Seattle,3
user_250,Coral Suites,Toronto,3
user_251,Meridian Resort,New York,3
user_251,Cascade Inn,Seattle,3
user_251,Cascade Resort,Seattle,4
user_251,Azure Suites,Toronto,2
user_251,Meridian Inn,New York,2
user_251,Coral Inn,Chicago,3
user_251,Monarch Lodge,New York,4
user_251,Ivy Inn,Chicago,4
user_251,Meridian Grand Hotel,Toronto,4
user_251,Meridian Suites,Chicago,4
user_251,Aspen Resort,New York,4
user_252,Harbor Lodge,Vancouver,3
user_252,Coral Suites,Toronto,2
user_252,Lantern Inn,Austin,3
user_252,Regent Grand Hotel,Toronto,2
user_252,Cascade Suites,Toronto,3
user_252,Coral Resort,Toronto,2
user_252,Harbor Grand Hotel,Austin,2
user_252,Harbor Suites,Austin,2
user_252,Monarch Resort,Vancouver,2
user_252,Azure Lodge,Vancouver,2
user_252,Summit Suites,New York,1
user_252,Cascade Lodge,Vancouver,3
user_252,Azure Suites,Toronto,1
user_252,Harbor Inn,Seattle,3
user_253,Summit Lodge,Vancouver,1
user_253,Meridian Resort,New York,1
user_253,Vela Grand Hotel,Austin,1
user_253,Harbor Grand Hotel,Austin,1
user_253,Monarch Inn,Toronto,1
user_253,Aspen Grand Hotel,Toronto,1
user_253,Meridian Lodge,Chicago,3
user_253,Regent Grand Hotel,Toronto,1
user_253,Ivy Inn,Chicago,2
user_253,Vela Suites,Toronto,1
user_253,Azure Inn,Vancouver,1
user_253,Aspen Inn,New York,1
user_253,Azure Lodge,Vancouver,1
user_253,Summit Grand Hotel,New York,1
user_253,Meridian Grand Hotel,Toronto,2
user_253,Regent Inn,New York,3
user_253,Lantern Resort,Austin,1
user_253,Vela Inn,Austin,1
user_253,Azure Resort,Seattle,1
user_254,Lantern Grand Hotel,Vancouver,4
user_254,Monarch Lodge,New York,4
user_254,Harbor Suites,Austin,4
user_254,Ivy Inn,Chicago,3
user_254,Regent Inn,New York,3
user_254,Monarch Resort,Vancouver,3
user_254,Azure Suites,Toronto,3
user_254,Summit Lodge,Vancouver,5
user_254,Azure Resort,Seattle,3
user_254,Vela Lodge,New York,5
user_254,Monarch Inn,Toronto,4
user_254,Ivy Lodge,Seattle,3
user_254,Summit Suites,New York,3
user_254,Lantern Resort,Austin,2
user_255,Vela Suites,Toronto,4
user_255,Lantern Inn,Austin,4
user_255,Azure Suites,Toronto,2
user_255,Vela Resort,Chicago,3
user_255,Harbor Inn,Seattle,5
user_255,Harbor Resort,Toronto,4
user_255,Lantern Resort,Austin,4
user_255,Aspen Resort,New York,3
user_255,Azure Resort,Seattle,3
user_255,Lantern Suites,New York,2
user_256,Regent Lodge,New York,2
user_256,Azure Inn,Vancouver,4
user_256,Aspen Lodge,Austin,2
user_256,Lantern Resort,Austin,2
user_256,Cascade Grand Hotel,Austin,3
user_256,Cascade Resort,Seattle,2
user_256,Aspen Resort,New York,4
user_256,Cascade Lodge,Vancouver,4
user_256,Ivy Lodge,Seattle,1
user_256,Cascade Inn,Seattle,4
user_257,Coral Lodge,Chicago,3
user_257,Vela Resort,Chicago,2
user_257,Vela Grand Hotel,Austin,3
user_257,Monarch Grand Hotel,Toronto,2
user_257,Azure Grand Hotel,Seattle,2
user_257,Coral Grand Hotel,New York,2
user_257,Monarch Inn,Toronto,3
user_257,Lantern Grand Hotel,Vancouver,3
user_257,Summit Inn,Toronto,2
user_257,Aspen Grand Hotel,Toronto,3
user_257,Cascade Resort,Seattle,4
user_257,Lantern Inn,Austin,4
user_257,Meridian Resort,New York,3
user_257,Coral Suites,Toronto,2
user_257,Coral Resort,Toronto,3
user_257,Regent Grand Hotel,Toronto,5
user_257,Lantern Resort,Austin,2
user_257,Vela Suites,Toronto,2
user_258,Meridian Lodge,Chicago,5
user_258,Lantern Resort,Austin,4
user_258,Monarch Grand Hotel,Toronto,4
user_258,Cascade Resort,Seattle,4
user_258,Azure Lodge,Vancouver,4
user_258,Vela Grand Hotel,Austin,5
user_258,Meridian Resort,New York,4
user_258,Monarch Lodge,New York,4
user_259,Coral Lodge,Chicago,3
user_259,Cascade Inn,Seattle,4
user_259,Coral Grand Hotel,New York,2
user_259,Monarch Resort,Vancouver,4
user_259,Lantern Inn,Austin,2
user_259,Cascade Lodge,Vancouver,4
user_259,Coral Suites,Toronto,4
user_259,Meridian Grand Hotel,Toronto,2
user_259,Meridian Suites,Chicago,1
user_259,Lantern Resort,Austin,3
user_259,Monarch Inn,Toronto,4
user_259,Cascade Resort,Seattle,1
user_259,Vela Resort,Chicago,4
user_259,Monarch Lodge,New York,2
user_259,Aspen Lodge,Austin,2
user_259,Aspen Grand Hotel,Toronto,4
user_259,Summit Suites,New York,4
user_259,Vela Inn,Austin,3
user_259,Harbor Lodge,Vancouver,4
user_259,Lantern Grand Hotel,Vancouver,3
user_260,Coral Lodge,Chicago,2
user_260,Aspen Inn,New York,4
user_260,Ivy Resort,New York,4
user_260,Aspen Resort,New York,3
user_260,Coral Resort,Toronto,2
user_260,Monarch Resort,Vancouver,4
user_260,Harbor Lodge,Vancouver,3
user_260,Coral Inn,Chicago,3
user_260,Monarch Lodge,New York,2
user_260,Cascade Inn,Seattle,3
user_261,Cascade Grand Hotel,Austin,4
user_261,Lantern Inn,Austin,3
user_261,Meridian Suites,Chicago,3
user_261,Cascade Suites,Toronto,3
user_261,Lantern Grand Hotel,Vancouver,3
user_261,Coral Lodge,Chicago,4
user_261,Azure Resort,Seattle,4
user_261,Azure Inn,Vancouver,5
user_261,Harbor Lodge,Vancouver,4
user_262,Coral Suites,Toronto,5
user_262,Meridian Resort,New York,5
user_262,Monarch Inn,Toronto,5
user_262,Vela Lodge,New York,5
user_262,Lantern Grand Hotel,Vancouver,5
user_262,Monarch Resort,Vancouver,5
user_262,Aspen Lodge,Austin,5
user_263,Monarch Inn,Toronto,1
user_263,Coral Lodge,Chicago,2
user_263,Lantern Inn,Austin,3
user_263,Regent Grand Hotel,Toronto,4
user_263,Lantern Suites,New York,1
user_263,Meridian Suites,Chicago,3
user_263,Lantern Resort,Austin,2
user_263,Vela Grand Hotel,Austin,3
user_264,Cascade Lodge,Vancouver,5
user_264,Lantern Inn,Austin,5
user_264,Monarch Grand Hotel,Toronto,4
user_264,Ivy Lodge,Seattle,3
user_264,Vela Grand Hotel,Austin,5
user_264,Harbor Suites,Austin,5
user_264,Meridian Grand Hotel,Toronto,5
user_264,Cascade Grand Hotel,Austin,5
user_264,Summit Suites,New York,3
user_264,Azure Grand Hotel,Seattle,5
user_264,Summit Lodge,Vancouver,5
user_264,Azure Lodge,Vancouver,4
user_264,Monarch Inn,Toronto,4
user_264,Ivy Inn,Chicago,5
user_264,Vela Suites,Toronto,4
user_264,Lantern Resort,Austin,5
user_265,Azure Resort,Seattle,5
user_265,Coral Suites,Toronto,5
user_265,Meridian Inn,New York,4
user_265,Monarch Inn,Toronto,5
user_265,Aspen Suites,New York,5
user_265,Vela Suites,Toronto,5
user_265,Cascade Resort,Seattle,5
user_265,Ivy Resort,New York,4
user_265,Harbor Lodge,Vancouver,5
user_265,Vela Resort,Chicago,5
user_265,Aspen Lodge,Austin,5
user_265,Azure Suites,Toronto,4
user_265,Meridian Grand Hotel,Toronto,5
user_265,Coral Lodge,Chicago,5
user_265,Regent Resort,Toronto,5
user_265,Lantern Resort,Austin,4
user_265,Cascade Inn,Seattle,5
user_265,Ivy Suites,Vancouver,5
user_266,Summit Grand Hotel,New York,1
user_266,Lantern Resort,Austin,2
user_266,Lantern Inn,Austin,2
user_266,Cascade Suites,Toronto,1
user_266,Cascade Lodge,Vancouver,1
user_266,Cascade Inn,Seattle,1
user_266,Aspen Inn,New York,1
user_266,Meridian Resort,New York,2
user_266,Monarch Lodge,New York,3
user_266,Harbor Grand Hotel,Austin,1
user_266,Coral Suites,Toronto,1
user_266,Aspen Grand Hotel,Toronto,1
user_266,Meridian Lodge,Chicago,3
user_266,Ivy Resort,New York,1
user_266,Regent Resort,Toronto,1
user_266,Azure Suites,Toronto,1
user_267,Ivy Inn,Chicago,3
user_267,Coral Suites,Toronto,3
user_267,Cascade Lodge,Vancouver,3
user_267,Vela Inn,Austin,4
user_267,Harbor Lodge,Vancouver,4
user_267,Azure Inn,Vancouver,3
user_267,Coral Lodge,Chicago,3
user_267,Coral Grand Hotel,New York,2
user_267,Summit Grand Hotel,New York,4
user_267,Lantern Grand Hotel,Vancouver,3
user_267,Harbor Grand Hotel,Austin,2
user_267,Meridian Suites,Chicago,3
user_267,Lantern Suites,New York,3
user_267,Azure Suites,Toronto,3
user_267,Azure Grand Hotel,Seattle,3
user_267,Regent Resort,Toronto,3
user_267,Meridian Resort,New York,2
user_267,Aspen Inn,New York,3
user_267,Cascade Inn,Seattle,3
user_268,Lantern Lodge,Chicago,5
user_268,Lantern Inn,Austin,5
user_268,Regent Grand Hotel,Toronto,4
user_268,Monarch Lodge,New York,5
user_268,Cascade Grand Hotel,Austin,4
user_268,Vela Suites,Toronto,5
user_268,Cascade Resort,Seattle,5
user_268,Meridian Suites,Chicago,4
user_269,Cascade Lodge,Vancouver,3
user_269,Lantern Resort,Austin,3
user_269,Cascade Resort,Seattle,4
user_269,Azure Suites,Toronto,1
user_269,Ivy Inn,Chicago,2
user_269,Meridian Grand Hotel,Toronto,2
user_270,Aspen Grand Hotel,Toronto,4
user_270,Meridian Resort,New York,4
user_270,Lantern Inn,Austin,2
user_270,Monarch Inn,Toronto,4
user_270,Harbor Grand Hotel,Austin,4
user_270,Vela Inn,Austin,5
user_270,Regent Grand Hotel,Toronto,1
user_270,Coral Lodge,Chicago,3
user_270,Harbor Suites,Austin,2
user_270,Cascade Inn,Seattle,4
user_270,Cascade Lodge,Vancouver,3
user_270,Aspen Lodge,Austin,4
user_270,Lantern Suites,New York,5
user_270,Lantern Resort,Austin,4
user_270,Meridian Lodge,Chicago,3
user_270,Ivy Resort,New York,4
user_270,Regent Inn,New York,3
user_270,Summit Suites,New York,5
user_271,Cascade Resort,Seattle,4
user_271,Vela Lodge,New York,2
user_271,Aspen Suites,New York,2
user_271,Aspen Lodge,Austin,2
user_271,Azure Resort,Seattle,2
user_271,Lantern Resort,Austin,3
user_271,Meridian Inn,New York,3
user_271,Azure Inn,Vancouver,2
user_271,Ivy Inn,Chicago,2
user_271,Coral Lodge,Chicago,3
user_271,Coral Grand Hotel,New York,1
user_271,Ivy Lodge,Seattle,1
user_271,Azure Lodge,Vancouver,2
user_271,Regent Resort,Toronto,1
user_271,Monarch Lodge,New York,3
user_271,Cascade Lodge,Vancouver,2
user_272,Azure Suites,Toronto,4
user_272,Coral Lodge,Chicago,4
user_272,Meridian Grand Hotel,Toronto,3
user_272,Azure Lodge,Vancouver,5
user_272,Monarch Grand Hotel,Toronto,4
user_272,Summit Suites,New York,5
user_272,Azure Inn,Vancouver,2
user_272,Vela Lodge,New York,5
user_272,Ivy Lodge,Seattle,5
user_272,Meridian Resort,New York,4
user_272,Regent Resort,Toronto,4
user_272,Vela Resort,Chicago,5
user_272,Vela Suites,Toronto,3
user_272,Regent Inn,New York,3
user_272,Summit Lodge,Vancouver,5
user_272,Cascade Inn,Seattle,3
user_272,Summit Resort,New York,5
user_272,Vela Grand Hotel,Austin,5
user_272,Lantern Resort,Austin,5
user_272,Ivy Inn,Chicago,3
user_273,Ivy Inn,Chicago,3
user_273,Lantern Grand Hotel,Vancouver,4
user_273,Cascade Resort,Seattle,4
user_273,Coral Suites,Toronto,3
user_273,Aspen Resort,New York,4
user_273,Coral Lodge,Chicago,3
user_273,Aspen Grand Hotel,Toronto,4
user_273,Summit Grand Hotel,New York,4
user_274,Azure Inn,Vancouver,3
user_274,Meridian Resort,New York,4
user_274,Meridian Suites,Chicago,3
user_274,Vela Resort,Chicago,4
user_274,Vela Inn,Austin,3
user_274,Vela Suites,Toronto,3
user_275,Azure Inn,Vancouver,2
user_275,Lantern Suites,New York,1
user_275,Azure Resort,Seattle,1
user_275,Azure Lodge,Vancouver,2
user_275,Lantern Resort,Austin,2
user_275,Ivy Resort,New York,2
user_275,Azure Suites,Toronto,1
user_276,Ivy Resort,New York,3
user_276,Regent Grand Hotel,Toronto,2
user_276,Lantern Inn,Austin,3
user_276,Ivy Inn,Chicago,4
user_276,Meridian Grand Hotel,Toronto,3
user_276,Meridian Lodge,Chicago,4
user_276,Cascade Inn,Seattle,4
user_276,Aspen Suites,New York,2
user_276,Aspen Grand Hotel,Toronto,4
user_276,Summit Suites,New York,4
user_276,Harbor Grand Hotel,Austin,3
user_276,Cascade Grand Hotel,Austin,4
user_276,Vela Inn,Austin,4
user_276,Azure Lodge,Vancouver,4
user_276,Lantern Resort,Austin,3
user_277,Azure Resort,Seattle,4
user_277,Azure Inn,Vancouver,3
user_277,Azure Suites,Toronto,3
user_277,Coral Inn,Chicago,3
user_277,Ivy Grand Hotel,New York,4
user_277,Meridian Inn,New York,2
user_277,Cascade Suites,Toronto,2
user_277,Regent Inn,New York,2
user_277,Coral Grand Hotel,New York,2
user_277,Harbor Lodge,Vancouver,2
user_277,Coral Suites,Toronto,2
user_277,Harbor Grand Hotel,Austin,3
user_277,Lantern Resort,Austin,4
user_277,Meridian Suites,Chicago,3
user_278,Azure Suites,Toronto,5
user_278,Azure Grand Hotel,Seattle,3
user_278,Azure Inn,Vancouver,5
user_278,Vela Lodge,New York,5
user_278,Coral Lodge,Chicago,5
user_278,Harbor Grand Hotel,Austin,5
user_278,Vela Suites,Toronto,5
user_278,Monarch Grand Hotel,Toronto,5
user_278,Monarch Resort,Vancouver,5
user_278,Aspen Lodge,Austin,5
user_278,Summit Grand Hotel,New York,5
user_278,Summit Lodge,Vancouver,4
user_279,Aspen Grand Hotel,Toronto,1
user_279,Meridian Grand Hotel,Toronto,2
user_279,Vela Grand Hotel,Austin,4
user_279,Lantern Grand Hotel,Vancouver,2
user_279,Coral Lodge,Chicago,3
user_279,Ivy Inn,Chicago,2
user_279,Ivy Lodge,Seattle,1
user_279,Vela Resort,Chicago,1
user_280,Lantern Lodge,Chicago,5
user_280,Monarch Inn,Toronto,5
user_280,Monarch Suites,New York,5
user_280,Aspen Grand Hotel,Toronto,5
user_280,Vela Grand Hotel,Austin,4
user_280,Azure Lodge,Vancouver,5
user_280,Ivy Inn,Chicago,5
user_280,Harbor Lodge,Vancouver,4
user_280,Regent Inn,New York,5
user_280,Vela Resort,Chicago,5
user_280,Aspen Lodge,Austin,4
user_280,Azure Resort,Seattle,5
user_280,Harbor Suites,Austin,4
user_280,Cascade Lodge,Vancouver,5
user_280,Aspen Resort,New York,5
user_280,Coral Grand Hotel,New York,5
user_281,Lantern Grand Hotel,Vancouver,2
user_281,Meridian Resort,New York,3
user_281,Coral Suites,Toronto,2
user_281,Harbor Lodge,Vancouver,3
user_281,Azure Lodge,Vancouver,3
user_281,Monarch Inn,Toronto,2
user_281,Meridian Suites,Chicago,3
user_281,Lantern Inn,Austin,5
user_281,Azure Grand Hotel,Seattle,3
user_281,Coral Grand Hotel,New York,1
user_281,Regent Grand Hotel,Toronto,4
user_282,Ivy Resort,New York,4
user_282,Regent Grand Hotel,Toronto,5
user_282,Summit Lodge,Vancouver,5
user_282,Meridian Lodge,Chicago,4
user_282,Ivy Inn,Chicago,3
user_282,Lantern Resort,Austin,5
user_282,Vela Inn,Austin,3
user_282,Vela Resort,Chicago,5
user_282,Regent Lodge,New York,4
user_282,Regent Inn,New York,4
user_283,Coral Suites,Toronto,4
user_283,Harbor Inn,Seattle,5
user_283,Regent Lodge,New York,2
user_283,Azure Suites,Toronto,2
user_283,Ivy Lodge,Seattle,1
user_283,Azure Resort,Seattle,3
user_283,Monarch Resort,Vancouver,2
user_283,Cascade Suites,Toronto,4
user_283,Coral Grand Hotel,New York,2
user_283,Meridian Resort,New York,3
user_283,Azure Lodge,Vancouver,2
user_283,Summit Suites,New York,2
user_283,Lantern Inn,Austin,4
user_283,Lantern Resort,Austin,2
user_283,Aspen Lodge,Austin,1
user_283,Ivy Inn,Chicago,5
user_284,Cascade Resort,Seattle,5
user_284,Azure Inn,Vancouver,3
user_284,Coral Suites,Toronto,2
user_284,Lantern Grand Hotel,Vancouver,5
user_284,Summit Suites,New York,4
user_284,Monarch Suites,New York,4
user_284,Monarch Inn,Toronto,1
user_284,Cascade Lodge,Vancouver,3
user_284,Coral Grand Hotel,New York,4
user_284,Cascade Suites,Toronto,4
user_284,Ivy Inn,Chicago,3
user_284,Cascade Grand Hotel,Austin,2
user_284,Lantern Inn,Austin,4
user_284,Meridian Grand Hotel,Toronto,2
user_284,Aspen Grand Hotel,Toronto,3
user_284,Azure Lodge,Vancouver,4
user_285,Lantern Resort,Austin,3
user_285,Ivy Inn,Chicago,3
user_285,Coral Grand Hotel,New York,2
user_285,Regent Resort,Toronto,2
user_285,Summit Lodge,Vancouver,4
user_285,Cascade Resort,Seattle,2
user_285,Azure Grand Hotel,Seattle,2
user_285,Aspen Grand Hotel,Toronto,4
user_285,Azure Lodge,Vancouver,3
user_285,Lantern Lodge,Chicago,3
user_285,Meridian Resort,New York,3
